scenario,year,sector,value,region
High productivity,2025,Livestock,0.3194228861555863,Latin America
High productivity,2025,Staple crops,0.05949824666808732,Latin America
High productivity,2025,Livestock,0.5427276731951725,Middle East
High productivity,2025,Staple crops,0.11292984135411947,Middle East
High productivity,2025,Livestock,0.301025782380353,North America
High productivity,2025,Staple crops,0.044378999129646365,North America
High productivity,2025,Livestock,0.5543046680458523,Pacific OECD
High productivity,2025,Staple crops,0.16082593329973818,Pacific OECD
High productivity,2025,Livestock,0.22512698145088322,Reforming
High productivity,2025,Staple crops,0.03952948238723458,Reforming
High productivity,2025,Livestock,0.5116208395438732,Rest of Asia
High productivity,2025,Staple crops,0.08168821177369737,Rest of Asia
High productivity,2030,Livestock,0.5781989081477195,Africa
High productivity,2030,Staple crops,0.07460219710870004,Africa
High productivity,2030,Livestock,0.6431310842739824,China
High productivity,2030,Staple crops,0.09407563839635481,China
High productivity,2030,Livestock,0.22973244123397515,Europe
High productivity,2030,Staple crops,0.049456558649225955,Europe
High productivity,2030,Livestock,0.10025405618943074,South Asia
High productivity,2030,Staple crops,0.06827008618044918,South Asia
High productivity,2030,Livestock,0.3212842361634795,Latin America
High productivity,2030,Staple crops,0.05793527323047945,Latin America
High productivity,2030,Livestock,0.5368112407248554,Middle East
High productivity,2030,Staple crops,0.10858764637118498,Middle East
High productivity,2030,Livestock,0.3019620020523337,North America
High productivity,2030,Staple crops,0.04376492972772166,North America
High productivity,2030,Livestock,0.5408965317338461,Pacific OECD
High productivity,2030,Staple crops,0.15069402028182982,Pacific OECD
High productivity,2030,Livestock,0.22312837299905597,Reforming
High productivity,2030,Staple crops,0.03777507766261634,Reforming
High productivity,2030,Livestock,0.5104178549617453,Rest of Asia
High productivity,2030,Staple crops,0.07878437975036931,Rest of Asia
High productivity,2035,Livestock,0.5996095581270203,Africa
High productivity,2035,Staple crops,0.07102690727822272,Africa
High productivity,2035,Livestock,0.6366871560948308,China
High productivity,2035,Staple crops,0.09098480259603259,China
High productivity,2035,Livestock,0.22969236679483343,Europe
High productivity,2035,Staple crops,0.04901362845450305,Europe
High productivity,2035,Livestock,0.10386449243009716,South Asia
High productivity,2035,Staple crops,0.06958120544377408,South Asia
High productivity,2035,Livestock,0.32361753725323744,Latin America
High productivity,2035,Staple crops,0.057055759093715276,Latin America
High productivity,2035,Livestock,0.5336217439879565,Middle East
High productivity,2035,Staple crops,0.10569080823244403,Middle East
High productivity,2035,Livestock,0.30382369652236674,North America
High productivity,2035,Staple crops,0.04350926337487092,North America
High productivity,2035,Livestock,0.5283467190762005,Pacific OECD
High productivity,2035,Staple crops,0.14458053541033553,Pacific OECD
High productivity,2035,Livestock,0.22255333925215567,Reforming
High productivity,2035,Staple crops,0.03666807601506557,Reforming
High productivity,2035,Livestock,0.5121818610129878,Rest of Asia
High productivity,2035,Staple crops,0.07737778820193013,Rest of Asia
High productivity,2040,Livestock,0.626740810493923,Africa
High productivity,2040,Staple crops,0.06906543546914924,Africa
High productivity,2040,Livestock,0.6339293733190822,China
High productivity,2040,Staple crops,0.08884561146572673,China
High productivity,2040,Livestock,0.23052661675277628,Europe
High productivity,2040,Staple crops,0.04890139674956562,Europe
High productivity,2040,Livestock,0.10852016012118308,South Asia
High productivity,2040,Staple crops,0.07126054806747219,South Asia
High productivity,2040,Livestock,0.32707580632404687,Latin America
High productivity,2040,Staple crops,0.05662390653159435,Latin America
High productivity,2040,Livestock,0.5339246864123367,Middle East
High productivity,2040,Staple crops,0.10391422312769291,Middle East
High productivity,2040,Livestock,0.3063941880333933,North America
High productivity,2040,Staple crops,0.043579637521611425,North America
High productivity,2040,Livestock,0.5158037078731326,Pacific OECD
High productivity,2040,Staple crops,0.13878065303389608,Pacific OECD
High productivity,2040,Livestock,0.2234255210503307,Reforming
High productivity,2040,Staple crops,0.03615436857251256,Reforming
High productivity,2040,Livestock,0.5163939103853582,Rest of Asia
High productivity,2040,Staple crops,0.07643482536866905,Rest of Asia
High productivity,2045,Livestock,0.6586770602302905,Africa
High productivity,2045,Staple crops,0.0680650055031485,Africa
High productivity,2045,Livestock,0.6340985086713145,China
High productivity,2045,Staple crops,0.08744537738867592,China
High productivity,2045,Livestock,0.23183853316015057,Europe
High productivity,2045,Staple crops,0.0489599155926937,Europe
High productivity,2045,Livestock,0.11358619401991286,South Asia
High productivity,2045,Staple crops,0.07311344395148996,South Asia
High productivity,2045,Livestock,0.3313531920259586,Latin America
High productivity,2045,Staple crops,0.056382756196453665,Latin America
High productivity,2045,Livestock,0.537026502548874,Middle East
High productivity,2045,Staple crops,0.10286700717469739,Middle East
High productivity,2045,Livestock,0.3093282511065266,North America
High productivity,2045,Staple crops,0.04392375868135579,North America
High productivity,2045,Livestock,0.5038684803715515,Pacific OECD
High productivity,2045,Staple crops,0.1331291932011898,Pacific OECD
High productivity,2045,Livestock,0.22529377555074537,Reforming
High productivity,2045,Staple crops,0.036065087482964435,Reforming
High productivity,2045,Livestock,0.5223893645461709,Rest of Asia
High productivity,2045,Staple crops,0.07572206566215532,Rest of Asia
High productivity,2050,Livestock,0.692584456672329,Africa
High productivity,2050,Staple crops,0.06749269478987882,Africa
High productivity,2050,Livestock,0.6342975722095502,China
High productivity,2050,Staple crops,0.0860734469512393,China
High productivity,2050,Livestock,0.23328908249668792,Europe
High productivity,2050,Staple crops,0.04910803720396468,Europe
High productivity,2050,Livestock,0.11879501569469633,South Asia
High productivity,2050,Staple crops,0.07507269986273632,South Asia
High productivity,2050,Livestock,0.3360232427169501,Latin America
High productivity,2050,Staple crops,0.05625349861987696,Latin America
High productivity,2050,Livestock,0.5417705985881172,Middle East
High productivity,2050,Staple crops,0.10234880464548922,Middle East
High productivity,2050,Livestock,0.3123672703979596,North America
High productivity,2050,Staple crops,0.04432418831156866,North America
High productivity,2050,Livestock,0.49163434907922027,Pacific OECD
High productivity,2050,Staple crops,0.1280198286941227,Pacific OECD
High productivity,2050,Livestock,0.2274953802267328,Reforming
High productivity,2050,Staple crops,0.03612585218961744,Reforming
High productivity,2050,Livestock,0.5286002815403997,Rest of Asia
High productivity,2050,Staple crops,0.07508705015796831,Rest of Asia
High productivity,2055,Livestock,0.7264599647505399,Africa
High productivity,2055,Staple crops,0.0672241181144035,Africa
High productivity,2055,Livestock,0.6327178186502626,China
High productivity,2055,Staple crops,0.08429719176132915,China
High productivity,2055,Livestock,0.23439301688447337,Europe
High productivity,2055,Staple crops,0.04914880632264921,Europe
High productivity,2055,Livestock,0.12429847469336044,South Asia
High productivity,2055,Staple crops,0.07809275231362563,South Asia
High productivity,2055,Livestock,0.3401900077082351,Latin America
High productivity,2055,Staple crops,0.05613712369324443,Latin America
High productivity,2055,Livestock,0.5465750316716099,Middle East
High productivity,2055,Staple crops,0.10230969192954972,Middle East
High productivity,2055,Livestock,0.315065639177399,North America
High productivity,2055,Staple crops,0.0445388379374165,North America
High productivity,2055,Livestock,0.47882727324633384,Pacific OECD
High productivity,2055,Staple crops,0.12312475562981583,Pacific OECD
High productivity,2055,Livestock,0.22932384731354286,Reforming
High productivity,2055,Staple crops,0.03606192057052415,Reforming
High productivity,2055,Livestock,0.5347467173512331,Rest of Asia
High productivity,2055,Staple crops,0.07510893652992552,Rest of Asia
High productivity,2060,Livestock,0.7585833378370264,Africa
High productivity,2060,Staple crops,0.06708240636827315,Africa
High productivity,2060,Livestock,0.6304198078218589,China
High productivity,2060,Staple crops,0.08251026396424062,China
High productivity,2060,Livestock,0.2353299124025794,Europe
High productivity,2060,Staple crops,0.049149405673713016,Europe
High productivity,2060,Livestock,0.12935393981882382,South Asia
High productivity,2060,Staple crops,0.08081252783953519,South Asia
High productivity,2060,Livestock,0.3439452456300889,Latin America
High productivity,2060,Staple crops,0.055955213761829596,Latin America
High productivity,2060,Livestock,0.551586362511494,Middle East
High productivity,2060,Staple crops,0.10239115846317953,Middle East
High productivity,2060,Livestock,0.3176069054561906,North America
High productivity,2060,Staple crops,0.044597996142251274,North America
High productivity,2060,Livestock,0.4656502088087574,Pacific OECD
High productivity,2060,Staple crops,0.11842251063967525,Pacific OECD
High productivity,2060,Livestock,0.2312452608870488,Reforming
High productivity,2060,Staple crops,0.03600845829535681,Reforming
High productivity,2060,Livestock,0.5390789835427646,Rest of Asia
High productivity,2060,Staple crops,0.07488625306535264,Rest of Asia
High productivity,2065,Livestock,0.7878152809458854,Africa
High productivity,2065,Staple crops,0.0668667250715582,Africa
High productivity,2065,Livestock,0.6267375945934441,China
High productivity,2065,Staple crops,0.08061873493158653,China
High productivity,2065,Livestock,0.23580953128481097,Europe
High productivity,2065,Staple crops,0.04905465797940961,Europe
High productivity,2065,Livestock,0.13355802754787627,South Asia
High productivity,2065,Staple crops,0.08296811622162567,South Asia
High productivity,2065,Livestock,0.3470210252988928,Latin America
High productivity,2065,Staple crops,0.05565066966318265,Latin America
High productivity,2065,Livestock,0.5566263953967833,Middle East
High productivity,2065,Staple crops,0.10241972173573327,Middle East
High productivity,2065,Livestock,0.3197093539087562,North America
High productivity,2065,Staple crops,0.044580587946757566,North America
High productivity,2065,Livestock,0.4521915750670391,Pacific OECD
High productivity,2065,Staple crops,0.11370574026050498,Pacific OECD
High productivity,2065,Livestock,0.23289779305076758,Reforming
High productivity,2065,Staple crops,0.03589194852887609,Reforming
High productivity,2065,Livestock,0.5414266584881146,Rest of Asia
High productivity,2065,Staple crops,0.0743583922782596,Rest of Asia
High productivity,2070,Livestock,0.8141365976112098,Africa
High productivity,2070,Staple crops,0.0666912382934029,Africa
High productivity,2070,Livestock,0.6223749953504114,China
High productivity,2070,Staple crops,0.07879497073865144,China
High productivity,2070,Livestock,0.2360466923851192,Europe
High productivity,2070,Staple crops,0.0488681611277847,Europe
High productivity,2070,Livestock,0.136864735393314,South Asia
High productivity,2070,Staple crops,0.08446436098275717,South Asia
High productivity,2070,Livestock,0.3495789736892069,Latin America
High productivity,2070,Staple crops,0.05526799669766326,Latin America
High productivity,2070,Livestock,0.5616840502825884,Middle East
High productivity,2070,Staple crops,0.10245677271929897,Middle East
High productivity,2070,Livestock,0.3216447662673689,North America
High productivity,2070,Staple crops,0.04450720084293122,North America
High productivity,2070,Livestock,0.43913298680272417,Pacific OECD
High productivity,2070,Staple crops,0.10941267602036964,Pacific OECD
High productivity,2070,Livestock,0.2342921951878377,Reforming
High productivity,2070,Staple crops,0.03568508676329869,Reforming
High productivity,2070,Livestock,0.5420982086979551,Rest of Asia
High productivity,2070,Staple crops,0.07365945265437454,Rest of Asia
High productivity,2075,Livestock,0.8361522207787453,Africa
High productivity,2075,Staple crops,0.06642287289095877,Africa
High productivity,2075,Livestock,0.6160421019093695,China
High productivity,2075,Staple crops,0.07680209044005032,China
High productivity,2075,Livestock,0.23544835104518227,Europe
High productivity,2075,Staple crops,0.04843375908121583,Europe
High productivity,2075,Livestock,0.13911188469358843,South Asia
High productivity,2075,Staple crops,0.08528412940119016,South Asia
