scenario,sector,year,value,region
Low productivity,"paste(N[2], ""O Agriculture"")",2090,14.93020261656894,Rest of Asia
Static,"paste(CH[4], "" Agriculture"")",2090,66.03223531916335,Africa
Static,"paste(CH[4], "" Agriculture"")",2090,33.83237270683199,China
Static,"paste(CH[4], "" Agriculture"")",2090,31.092929652084056,Europe
Static,"paste(CH[4], "" Agriculture"")",2090,99.90936808539121,South Asia
Static,"paste(CH[4], "" Agriculture"")",2090,68.3177439104003,Latin America
Static,"paste(CH[4], "" Agriculture"")",2090,6.226005359244586,Middle East
Static,"paste(CH[4], "" Agriculture"")",2090,30.53793478946302,North America
Static,"paste(CH[4], "" Agriculture"")",2090,11.921378143146342,Pacific OECD
Static,"paste(CH[4], "" Agriculture"")",2090,12.550076514691401,Reforming
Static,"paste(CH[4], "" Agriculture"")",2090,35.107597985101975,Rest of Asia
Static,"paste(N[2], ""O Agriculture"")",2090,38.80555405476981,Africa
Static,"paste(N[2], ""O Agriculture"")",2090,26.31697507953688,China
Static,"paste(N[2], ""O Agriculture"")",2090,20.14605790784278,Europe
Static,"paste(N[2], ""O Agriculture"")",2090,33.38056373953851,South Asia
Static,"paste(N[2], ""O Agriculture"")",2090,29.013439254146025,Latin America
Static,"paste(N[2], ""O Agriculture"")",2090,5.584581383275771,Middle East
Static,"paste(N[2], ""O Agriculture"")",2090,40.44067671684794,North America
Static,"paste(N[2], ""O Agriculture"")",2090,3.421145324512037,Pacific OECD
Static,"paste(N[2], ""O Agriculture"")",2090,7.885613095406591,Reforming
Static,"paste(N[2], ""O Agriculture"")",2090,14.284189518789468,Rest of Asia
Evolving,"paste(CH[4], "" Agriculture"")",2095,431.16176803845815,World
Evolving,"paste(N[2], ""O Agriculture"")",2095,239.49728374639514,World
High Elas.,"paste(CH[4], "" Agriculture"")",2095,431.2357108667472,World
High Elas.,"paste(N[2], ""O Agriculture"")",2095,240.47122976143558,World
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,431.0933446991827,World
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,236.2684490580137,World
High transition,"paste(CH[4], "" Agriculture"")",2095,429.72415262504575,World
High transition,"paste(N[2], ""O Agriculture"")",2095,240.65969539494654,World
Low transition,"paste(CH[4], "" Agriculture"")",2095,432.72080278635934,World
Low transition,"paste(N[2], ""O Agriculture"")",2095,238.1190104255562,World
High productivity,"paste(CH[4], "" Agriculture"")",2095,432.03936579650093,World
High productivity,"paste(N[2], ""O Agriculture"")",2095,241.47983599909344,World
Low productivity,"paste(CH[4], "" Agriculture"")",2095,430.3644207709341,World
Low productivity,"paste(N[2], ""O Agriculture"")",2095,237.08414597293023,World
Static,"paste(CH[4], "" Agriculture"")",2095,429.24476334010126,World
Static,"paste(N[2], ""O Agriculture"")",2095,237.87565273423937,World
Evolving,"paste(CH[4], "" Agriculture"")",2095,74.7376751724609,Africa
Evolving,"paste(CH[4], "" Agriculture"")",2095,36.63310970466101,China
Evolving,"paste(CH[4], "" Agriculture"")",2095,33.71317500817836,Europe
Evolving,"paste(CH[4], "" Agriculture"")",2095,108.03502393840407,South Asia
Evolving,"paste(CH[4], "" Agriculture"")",2095,73.51455269658014,Latin America
Evolving,"paste(CH[4], "" Agriculture"")",2095,6.893884190431862,Middle East
Evolving,"paste(CH[4], "" Agriculture"")",2095,31.437848923051288,North America
Evolving,"paste(CH[4], "" Agriculture"")",2095,12.682724958589219,Pacific OECD
Evolving,"paste(CH[4], "" Agriculture"")",2095,14.355088299837394,Reforming
Evolving,"paste(CH[4], "" Agriculture"")",2095,39.15868514626394,Rest of Asia
Evolving,"paste(N[2], ""O Agriculture"")",2095,44.55374272979864,Africa
Evolving,"paste(N[2], ""O Agriculture"")",2095,32.72622049102137,China
Evolving,"paste(N[2], ""O Agriculture"")",2095,21.37773142186636,Europe
Evolving,"paste(N[2], ""O Agriculture"")",2095,36.30377299987939,South Asia
Evolving,"paste(N[2], ""O Agriculture"")",2095,30.910220322512256,Latin America
Evolving,"paste(N[2], ""O Agriculture"")",2095,6.528189345101739,Middle East
Evolving,"paste(N[2], ""O Agriculture"")",2095,37.86998024043244,North America
Evolving,"paste(N[2], ""O Agriculture"")",2095,3.6481294259516757,Pacific OECD
Evolving,"paste(N[2], ""O Agriculture"")",2095,9.130939928048276,Reforming
Evolving,"paste(N[2], ""O Agriculture"")",2095,16.44835684178299,Rest of Asia
High Elas.,"paste(CH[4], "" Agriculture"")",2095,74.61224958793052,Africa
High Elas.,"paste(CH[4], "" Agriculture"")",2095,36.52221760831075,China
High Elas.,"paste(CH[4], "" Agriculture"")",2095,33.911987275205796,Europe
High Elas.,"paste(CH[4], "" Agriculture"")",2095,108.18757197987553,South Asia
High Elas.,"paste(CH[4], "" Agriculture"")",2095,73.27558822320313,Latin America
High Elas.,"paste(CH[4], "" Agriculture"")",2095,6.9233450256081825,Middle East
High Elas.,"paste(CH[4], "" Agriculture"")",2095,31.62899184353608,North America
High Elas.,"paste(CH[4], "" Agriculture"")",2095,12.517517878132423,Pacific OECD
High Elas.,"paste(CH[4], "" Agriculture"")",2095,14.450674604796859,Reforming
High Elas.,"paste(CH[4], "" Agriculture"")",2095,39.2055668401479,Rest of Asia
High Elas.,"paste(N[2], ""O Agriculture"")",2095,44.50495422343375,Africa
High Elas.,"paste(N[2], ""O Agriculture"")",2095,32.462586680770066,China
High Elas.,"paste(N[2], ""O Agriculture"")",2095,21.59239234847109,Europe
High Elas.,"paste(N[2], ""O Agriculture"")",2095,36.28787656887271,South Asia
High Elas.,"paste(N[2], ""O Agriculture"")",2095,30.966678893703396,Latin America
High Elas.,"paste(N[2], ""O Agriculture"")",2095,6.569628191488803,Middle East
High Elas.,"paste(N[2], ""O Agriculture"")",2095,38.592678213956425,North America
High Elas.,"paste(N[2], ""O Agriculture"")",2095,3.693470296335148,Pacific OECD
High Elas.,"paste(N[2], ""O Agriculture"")",2095,9.400267150217108,Reforming
High Elas.,"paste(N[2], ""O Agriculture"")",2095,16.40069719418709,Rest of Asia
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,75.343139394367725,Africa
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,36.92542805043865,China
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,32.92379334221073,Europe
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,107.59514225069488,South Asia
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,74.56946002183854,Latin America
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,6.814161830816955,Middle East
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,30.591430729558784,North America
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,13.19006920031576,Pacific OECD
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,14.134544053520136,Reforming
Low Elas.,"paste(CH[4], "" Agriculture"")",2095,39.00617582542053,Rest of Asia
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,44.79657804099939,Africa
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,33.38798411248582,China
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,20.559648213201772,Europe
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,36.34785751349121,South Asia
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,31.08420536693984,Latin America
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,6.410051212186253,Middle East
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,35.01506964828031,North America
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,3.4855877688108023,Pacific OECD
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,8.617422292322402,Reforming
Low Elas.,"paste(N[2], ""O Agriculture"")",2095,16.564044889295893,Rest of Asia
High transition,"paste(CH[4], "" Agriculture"")",2095,73.92690552756314,Africa
High transition,"paste(CH[4], "" Agriculture"")",2095,36.6126584264404,China
High transition,"paste(CH[4], "" Agriculture"")",2095,34.46246584505538,Europe
High transition,"paste(CH[4], "" Agriculture"")",2095,107.51164283627958,South Asia
High transition,"paste(CH[4], "" Agriculture"")",2095,72.70356683171984,Latin America
High transition,"paste(CH[4], "" Agriculture"")",2095,6.824814813642422,Middle East
High transition,"paste(CH[4], "" Agriculture"")",2095,32.366034201956715,North America
High transition,"paste(CH[4], "" Agriculture"")",2095,12.860287893147344,Pacific OECD
High transition,"paste(CH[4], "" Agriculture"")",2095,13.925730822474897,Reforming
High transition,"paste(CH[4], "" Agriculture"")",2095,38.530045426766016,Rest of Asia
High transition,"paste(N[2], ""O Agriculture"")",2095,43.8674217927211,Africa
High transition,"paste(N[2], ""O Agriculture"")",2095,32.53658978428396,China
High transition,"paste(N[2], ""O Agriculture"")",2095,22.081395789217833,Europe
High transition,"paste(N[2], ""O Agriculture"")",2095,35.97436147595254,South Asia
High transition,"paste(N[2], ""O Agriculture"")",2095,30.174008421863658,Latin America
High transition,"paste(N[2], ""O Agriculture"")",2095,6.308231248790724,Middle East
High transition,"paste(N[2], ""O Agriculture"")",2095,40.73289203313508,North America
High transition,"paste(N[2], ""O Agriculture"")",2095,3.9618807911962293,Pacific OECD
High transition,"paste(N[2], ""O Agriculture"")",2095,8.787909460056131,Reforming
High transition,"paste(N[2], ""O Agriculture"")",2095,16.23500459772929,Rest of Asia
Low transition,"paste(CH[4], "" Agriculture"")",2095,75.59970033345834,Africa
Low transition,"paste(CH[4], "" Agriculture"")",2095,36.69901105300708,China
Low transition,"paste(CH[4], "" Agriculture"")",2095,32.90032708844716,Europe
Low transition,"paste(CH[4], "" Agriculture"")",2095,108.44380524604088,South Asia
Low transition,"paste(CH[4], "" Agriculture"")",2095,74.59896602701198,Latin America
Low transition,"paste(CH[4], "" Agriculture"")",2095,7.021622079514201,Middle East
Low transition,"paste(CH[4], "" Agriculture"")",2095,30.31882646963835,North America
Low transition,"paste(CH[4], "" Agriculture"")",2095,12.49175314278818,Pacific OECD
Low transition,"paste(CH[4], "" Agriculture"")",2095,14.776205813629591,Reforming
Low transition,"paste(CH[4], "" Agriculture"")",2095,39.8705855328236,Rest of Asia
Low transition,"paste(N[2], ""O Agriculture"")",2095,45.263732739392815,Africa
Low transition,"paste(N[2], ""O Agriculture"")",2095,33.06454415410237,China
Low transition,"paste(N[2], ""O Agriculture"")",2095,20.55979180940057,Europe
Low transition,"paste(N[2], ""O Agriculture"")",2095,36.59525838636261,South Asia
Low transition,"paste(N[2], ""O Agriculture"")",2095,31.825051895069734,Latin America
Low transition,"paste(N[2], ""O Agriculture"")",2095,6.862041071897353,Middle East
Low transition,"paste(N[2], ""O Agriculture"")",2095,34.53523982580632,North America
Low transition,"paste(N[2], ""O Agriculture"")",2095,3.2710253157069538,Pacific OECD
Low transition,"paste(N[2], ""O Agriculture"")",2095,9.460740742962086,Reforming
Low transition,"paste(N[2], ""O Agriculture"")",2095,16.681584484855403,Rest of Asia
High productivity,"paste(CH[4], "" Agriculture"")",2095,75.01940223440386,Africa
High productivity,"paste(CH[4], "" Agriculture"")",2095,36.6311634794586,China
High productivity,"paste(CH[4], "" Agriculture"")",2095,34.005625760262504,Europe
High productivity,"paste(CH[4], "" Agriculture"")",2095,108.04081118996537,South Asia
High productivity,"paste(CH[4], "" Agriculture"")",2095,73.17843651561653,Latin America
High productivity,"paste(CH[4], "" Agriculture"")",2095,6.937601124613758,Middle East
High productivity,"paste(CH[4], "" Agriculture"")",2095,31.314998979264256,North America
High productivity,"paste(CH[4], "" Agriculture"")",2095,12.419018561328864,Pacific OECD
High productivity,"paste(CH[4], "" Agriculture"")",2095,14.77062314287091,Reforming
High productivity,"paste(CH[4], "" Agriculture"")",2095,39.72168480871627,Rest of Asia
High productivity,"paste(N[2], ""O Agriculture"")",2095,44.88424398032793,Africa
High productivity,"paste(N[2], ""O Agriculture"")",2095,33.22593100434785,China
High productivity,"paste(N[2], ""O Agriculture"")",2095,21.653646372127866,Europe
High productivity,"paste(N[2], ""O Agriculture"")",2095,36.25052072845353,South Asia
High productivity,"paste(N[2], ""O Agriculture"")",2095,31.011359885930307,Latin America
High productivity,"paste(N[2], ""O Agriculture"")",2095,6.662800566573831,Middle East
High productivity,"paste(N[2], ""O Agriculture"")",2095,37.776441100513765,North America
High productivity,"paste(N[2], ""O Agriculture"")",2095,3.736027006132601,Pacific OECD
High productivity,"paste(N[2], ""O Agriculture"")",2095,9.643565772755126,Reforming
High productivity,"paste(N[2], ""O Agriculture"")",2095,16.635299581930642,Rest of Asia
Low productivity,"paste(CH[4], "" Agriculture"")",2095,74.63572624235618,Africa
Low productivity,"paste(CH[4], "" Agriculture"")",2095,36.54841236562222,China
Low productivity,"paste(CH[4], "" Agriculture"")",2095,33.21036784108195,Europe
Low productivity,"paste(CH[4], "" Agriculture"")",2095,108.04194916429003,South Asia
Low productivity,"paste(CH[4], "" Agriculture"")",2095,74.17543886952538,Latin America
Low productivity,"paste(CH[4], "" Agriculture"")",2095,6.838819943855706,Middle East
Low productivity,"paste(CH[4], "" Agriculture"")",2095,31.61755248328811,North America
Low productivity,"paste(CH[4], "" Agriculture"")",2095,13.05873036598731,Pacific OECD
Low productivity,"paste(CH[4], "" Agriculture"")",2095,13.875999673646294,Reforming
Low productivity,"paste(CH[4], "" Agriculture"")",2095,38.3614238212809,Rest of Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2095,44.2068398601894,Africa
Low productivity,"paste(N[2], ""O Agriculture"")",2095,31.64919068667027,China
Low productivity,"paste(N[2], ""O Agriculture"")",2095,20.97710961576701,Europe
Low productivity,"paste(N[2], ""O Agriculture"")",2095,36.352499982949915,South Asia
Low productivity,"paste(N[2], ""O Agriculture"")",2095,30.970628577384172,Latin America
Low productivity,"paste(N[2], ""O Agriculture"")",2095,6.344449399788684,Middle East
Low productivity,"paste(N[2], ""O Agriculture"")",2095,38.38375810750158,North America
Low productivity,"paste(N[2], ""O Agriculture"")",2095,3.549775685391338,Pacific OECD
Low productivity,"paste(N[2], ""O Agriculture"")",2095,8.517306721289753,Reforming
Low productivity,"paste(N[2], ""O Agriculture"")",2095,16.132587335998124,Rest of Asia
Static,"paste(CH[4], "" Agriculture"")",2095,73.22251580970175,Africa
Static,"paste(CH[4], "" Agriculture"")",2095,35.72807982586271,China
Static,"paste(CH[4], "" Agriculture"")",2095,33.67714791674878,Europe
Static,"paste(CH[4], "" Agriculture"")",2095,108.68942124933622,South Asia
Static,"paste(CH[4], "" Agriculture"")",2095,73.69557826666055,Latin America
Static,"paste(CH[4], "" Agriculture"")",2095,6.8011497473706966,Middle East
Static,"paste(CH[4], "" Agriculture"")",2095,33.229204015878864,North America
Static,"paste(CH[4], "" Agriculture"")",2095,12.912935681767852,Pacific OECD
Static,"paste(CH[4], "" Agriculture"")",2095,13.519521650550097,Reforming
Static,"paste(CH[4], "" Agriculture"")",2095,37.76920917622372,Rest of Asia
Static,"paste(N[2], ""O Agriculture"")",2095,43.03412987321947,Africa
Static,"paste(N[2], ""O Agriculture"")",2095,27.89510976666739,China
Static,"paste(N[2], ""O Agriculture"")",2095,21.80322534211394,Europe
Static,"paste(N[2], ""O Agriculture"")",2095,36.24115232754659,South Asia
Static,"paste(N[2], ""O Agriculture"")",2095,31.337984941130497,Latin America
Static,"paste(N[2], ""O Agriculture"")",2095,6.087084543373645,Middle East
Static,"paste(N[2], ""O Agriculture"")",2095,43.82631531757657,North America
Static,"paste(N[2], ""O Agriculture"")",2095,3.707679173333192,Pacific OECD
Static,"paste(N[2], ""O Agriculture"")",2095,8.523814536688635,Reforming
Static,"paste(N[2], ""O Agriculture"")",2095,15.419156912589441,Rest of Asia
Evolving,"paste(CH[4], "" Agriculture"")",2100,465.1999561720438,World
Evolving,"paste(N[2], ""O Agriculture"")",2100,258.2982520545204,World
High Elas.,"paste(CH[4], "" Agriculture"")",2100,465.2928812136354,World
High Elas.,"paste(N[2], ""O Agriculture"")",2100,259.40068754716,World
Low Elas.,"paste(CH[4], "" Agriculture"")",2100,465.1037783907971,World
Low Elas.,"paste(N[2], ""O Agriculture"")",2100,254.66218958579958,World
High transition,"paste(CH[4], "" Agriculture"")",2100,463.54118100374257,World
High transition,"paste(N[2], ""O Agriculture"")",2100,259.5933249369962,World
Low transition,"paste(CH[4], "" Agriculture"")",2100,467.0004778630208,World
Low transition,"paste(N[2], ""O Agriculture"")",2100,256.7543920906012,World
High productivity,"paste(CH[4], "" Agriculture"")",2100,466.1484648417313,World
High productivity,"paste(N[2], ""O Agriculture"")",2100,260.49134409369594,World
Low productivity,"paste(CH[4], "" Agriculture"")",2100,464.33072488174105,World
Low productivity,"paste(N[2], ""O Agriculture"")",2100,255.60388199129798,World
Static,"paste(CH[4], "" Agriculture"")",2100,463.1564476513656,World
Static,"paste(N[2], ""O Agriculture"")",2100,256.53840175215197,World
Evolving,"paste(CH[4], "" Agriculture"")",2100,82.31533686521571,Africa
Evolving,"paste(CH[4], "" Agriculture"")",2100,38.52642136336167,China
Evolving,"paste(CH[4], "" Agriculture"")",2100,36.33247646294605,Europe
Evolving,"paste(CH[4], "" Agriculture"")",2100,116.69964136578531,South Asia
Evolving,"paste(CH[4], "" Agriculture"")",2100,78.87415509721355,Latin America
